12 Aug 2020 17:05:17	41.50	1012.71	24.20	4.29
12 Aug 2020 17:05:18	41.32	1012.73	24.20	4.42
12 Aug 2020 17:05:18	41.29	1012.73	24.20	4.21
12 Aug 2020 17:05:18	41.32	1012.74	24.20	4.15
12 Aug 2020 17:05:18	41.47	1012.78	24.20	4.18
12 Aug 2020 17:05:18	41.19	1012.77	24.20	4.12
12 Aug 2020 17:05:18	41.31	1012.76	24.21	4.05
12 Aug 2020 17:05:19	41.42	1012.73	24.21	4.17
12 Aug 2020 17:05:19	41.33	1012.74	24.20	4.10
12 Aug 2020 17:05:19	41.49	1012.73	24.20	4.10
12 Aug 2020 17:05:19	41.41	1012.72	24.21	4.32
12 Aug 2020 17:05:19	41.51	1012.75	24.21	4.32
12 Aug 2020 17:05:19	41.49	1012.73	24.20	4.22
12 Aug 2020 17:05:20	41.51	1012.72	24.21	4.19
12 Aug 2020 17:05:20	41.56	1012.71	24.21	4.29
12 Aug 2020 17:05:20	41.59	1012.72	24.21	4.17
12 Aug 2020 17:05:20	41.31	1012.75	24.20	4.15
12 Aug 2020 17:05:20	41.68	1012.73	24.20	4.35
12 Aug 2020 17:05:21	41.35	1012.75	24.21	4.39
12 Aug 2020 17:05:21	41.50	1012.73	24.20	4.32
12 Aug 2020 17:05:21	41.55	1012.74	24.20	4.43
12 Aug 2020 17:05:21	41.46	1012.73	24.22	4.17
12 Aug 2020 17:05:21	41.42	1012.71	24.21	4.43
12 Aug 2020 17:05:21	41.48	1012.75	24.21	4.39
12 Aug 2020 17:05:22	41.57	1012.72	24.21	4.45
12 Aug 2020 17:05:22	41.42	1012.76	24.22	4.15
12 Aug 2020 17:05:22	41.52	1012.75	24.22	4.14
12 Aug 2020 17:05:22	41.53	1012.75	24.22	4.21
12 Aug 2020 17:05:22	41.44	1012.75	24.21	4.19
12 Aug 2020 17:05:23	41.53	1012.75	24.21	4.26
12 Aug 2020 17:05:23	41.41	1012.72	24.22	4.33
12 Aug 2020 17:05:23	41.30	1012.76	24.22	4.33
12 Aug 2020 17:05:23	41.33	1012.71	24.21	4.35
12 Aug 2020 17:05:23	41.49	1012.73	24.22	4.39
12 Aug 2020 17:05:23	41.42	1012.74	24.21	4.46
12 Aug 2020 17:05:24	41.42	1012.73	24.23	4.32
12 Aug 2020 17:05:24	41.33	1012.72	24.22	4.35
12 Aug 2020 17:05:24	41.37	1012.72	24.22	4.32
12 Aug 2020 17:05:24	41.47	1012.72	24.23	4.42
12 Aug 2020 17:05:24	41.41	1012.75	24.22	4.22
12 Aug 2020 17:05:24	41.33	1012.73	24.22	4.29
12 Aug 2020 17:05:25	41.41	1012.70	24.22	4.35
12 Aug 2020 17:05:25	41.41	1012.74	24.22	4.46
12 Aug 2020 17:05:25	41.42	1012.73	24.22	4.36
12 Aug 2020 17:05:25	41.35	1012.70	24.22	4.39
12 Aug 2020 17:05:25	41.42	1012.73	24.22	4.19
12 Aug 2020 17:05:26	41.47	1012.73	24.22	4.29
12 Aug 2020 17:05:26	41.38	1012.74	24.23	4.27
12 Aug 2020 17:05:26	41.37	1012.72	24.23	4.42
12 Aug 2020 17:05:26	41.53	1012.74	24.22	4.22
12 Aug 2020 17:05:26	41.32	1012.71	24.22	4.48
12 Aug 2020 17:05:26	41.53	1012.73	24.22	4.39
12 Aug 2020 17:05:27	41.51	1012.72	24.22	4.29
12 Aug 2020 17:05:27	41.30	1012.75	24.23	4.11
12 Aug 2020 17:05:27	41.47	1012.73	24.22	4.25
12 Aug 2020 17:05:27	41.50	1012.70	24.22	4.46
12 Aug 2020 17:05:27	41.49	1012.72	24.23	4.17
12 Aug 2020 17:05:27	41.27	1012.72	24.22	4.50
12 Aug 2020 17:05:28	41.42	1012.74	24.22	4.27
12 Aug 2020 17:05:28	41.42	1012.76	24.21	3.97
12 Aug 2020 17:05:28	41.72	1012.73	24.23	4.38
12 Aug 2020 17:05:28	41.39	1012.73	24.22	3.98
12 Aug 2020 17:05:28	41.38	1012.73	24.23	4.28
12 Aug 2020 17:05:29	41.55	1012.71	24.21	4.24
12 Aug 2020 17:05:29	41.44	1012.74	24.21	4.32
12 Aug 2020 17:05:29	41.48	1012.72	24.22	4.57
12 Aug 2020 17:05:29	41.29	1012.72	24.22	4.48
12 Aug 2020 17:05:29	41.54	1012.69	24.22	4.55
12 Aug 2020 17:05:29	41.26	1012.73	24.21	4.36
12 Aug 2020 17:05:30	41.49	1012.72	24.22	4.28
12 Aug 2020 17:05:30	41.32	1012.75	24.22	4.21
12 Aug 2020 17:05:30	41.19	1012.75	24.23	4.25
12 Aug 2020 17:05:30	41.39	1012.73	24.23	4.24
12 Aug 2020 17:05:30	41.45	1012.71	24.24	4.19
12 Aug 2020 17:05:31	41.43	1012.72	24.23	4.38
12 Aug 2020 17:05:31	41.37	1012.71	24.23	4.31
12 Aug 2020 17:05:31	41.36	1012.73	24.23	4.17
12 Aug 2020 17:05:31	41.23	1012.77	24.23	4.17
12 Aug 2020 17:05:31	41.44	1012.74	24.22	4.28
12 Aug 2020 17:05:31	41.46	1012.75	24.24	4.43
12 Aug 2020 17:05:32	41.39	1012.71	24.24	4.51
12 Aug 2020 17:05:32	41.33	1012.71	24.25	4.14
12 Aug 2020 17:05:32	41.06	1012.71	24.23	4.41
12 Aug 2020 17:05:32	41.21	1012.73	24.24	4.24
12 Aug 2020 17:05:32	41.45	1012.76	24.24	4.07
12 Aug 2020 17:05:32	41.48	1012.68	24.24	4.03
12 Aug 2020 17:05:33	41.47	1012.65	24.24	4.27
12 Aug 2020 17:05:33	41.38	1012.77	24.23	4.13
12 Aug 2020 17:05:33	41.34	1012.73	24.23	4.29
12 Aug 2020 17:05:33	41.32	1012.73	24.23	4.20
12 Aug 2020 17:05:33	41.49	1012.73	24.24	4.15
12 Aug 2020 17:05:34	41.36	1012.73	24.24	4.48
12 Aug 2020 17:05:34	41.35	1012.73	24.24	4.36
12 Aug 2020 17:05:34	41.38	1012.71	24.24	4.20
12 Aug 2020 17:05:34	41.26	1012.74	24.24	4.20
12 Aug 2020 17:05:34	41.52	1012.72	24.24	4.39
12 Aug 2020 17:05:34	41.43	1012.71	24.24	4.32
12 Aug 2020 17:05:35	41.30	1012.74	24.24	4.32
12 Aug 2020 17:05:35	41.23	1012.71	24.24	4.18
12 Aug 2020 17:05:35	41.63	1012.74	24.20	4.28
12 Aug 2020 17:05:35	41.39	1012.74	24.24	4.42
12 Aug 2020 17:05:35	41.27	1012.75	24.24	4.32
12 Aug 2020 17:05:36	41.27	1012.72	24.24	4.25
12 Aug 2020 17:05:36	41.42	1012.75	24.24	4.25
12 Aug 2020 17:05:36	41.26	1012.75	24.20	4.24
12 Aug 2020 17:05:36	41.30	1012.74	24.24	4.38
12 Aug 2020 17:05:36	41.41	1012.73	24.24	4.31
12 Aug 2020 17:05:36	41.15	1012.78	24.23	4.14
12 Aug 2020 17:05:37	41.26	1012.72	24.24	4.39
12 Aug 2020 17:05:37	41.32	1012.74	24.24	4.41
12 Aug 2020 17:05:37	41.27	1012.74	24.24	4.29
12 Aug 2020 17:05:37	41.23	1012.73	24.25	4.20
12 Aug 2020 17:05:37	41.36	1012.72	24.24	4.35
12 Aug 2020 17:05:38	41.25	1012.76	24.24	4.42
12 Aug 2020 17:05:38	41.21	1012.72	24.25	4.34
12 Aug 2020 17:05:38	41.41	1012.72	24.24	4.35
12 Aug 2020 17:05:38	41.47	1012.66	24.24	4.11
12 Aug 2020 17:05:38	41.24	1012.76	24.25	4.49
12 Aug 2020 17:05:38	41.36	1012.72	24.25	4.31
12 Aug 2020 17:05:39	41.09	1012.76	24.25	4.05
12 Aug 2020 17:05:39	41.41	1012.71	24.24	4.22
12 Aug 2020 17:05:39	41.23	1012.72	24.24	4.36
12 Aug 2020 17:05:39	41.25	1012.73	24.24	4.31
12 Aug 2020 17:05:39	41.30	1012.73	24.24	4.18
12 Aug 2020 17:05:39	41.25	1012.71	24.23	4.31
12 Aug 2020 17:05:40	41.26	1012.73	24.24	4.38
12 Aug 2020 17:05:40	41.33	1012.71	24.25	4.48
12 Aug 2020 17:05:40	41.23	1012.74	24.23	4.35
12 Aug 2020 17:05:40	41.23	1012.75	24.24	4.08
12 Aug 2020 17:05:40	41.23	1012.75	24.24	4.29
12 Aug 2020 17:05:41	41.44	1012.75	24.24	4.25
12 Aug 2020 17:05:41	41.26	1012.73	24.25	4.07
12 Aug 2020 17:05:41	41.34	1012.75	24.24	4.25
12 Aug 2020 17:05:41	41.24	1012.76	24.24	4.49
12 Aug 2020 17:05:41	41.23	1012.72	24.24	4.31
12 Aug 2020 17:05:41	41.23	1012.76	24.24	4.27
12 Aug 2020 17:05:42	41.19	1012.76	24.24	4.27
12 Aug 2020 17:05:42	41.32	1012.75	24.25	3.93
